"mukey" "cokey" "Loc" "Lat" "Lon" "dist" "centX" "centY" "cont" "awc" "mdep" "hrb" "elev" "corn_yield" "corn_yield_high" "comppct" "New_Lat_ROW_Index_NARR" "New_Lat_COL_Index_NARR" "New_Lon_ROW_Index_NARR" "New_Lon_COL_Index_NARR" "New_Loc"
673285 1022980 8119 30.828710556 -95.4894714355 0 -95.7242529213 30.7019114441 1 0.142619047619 77 2 115 30 NA 32 210 79 210 79 8110
673285 1022981 8119 30.828710556 -95.4894714355 0 -95.7242529213 30.7019114441 1 0.131973684211 77 2 130 30 NA 15 210 79 210 79 8110
673285 1022986.5 8119 30.828710556 -95.4894714355 0 -95.7242529213 30.7019114441 1 0.12837573701874 75.2448979591837 2.2 119.666666666667 42.5 NA 53 210 79 210 79 8110
673300 1023104 8120 31.1030292511 -95.439743042 0 -95.2733767414 31.2542438127 1 0.149719101124 NA 3 96 NA NA 38 210 80 210 80 8210
673300 1023105 8120 31.1030292511 -95.439743042 0 -95.2733767414 31.2542438127 1 0.144590163934 127 3 NA NA NA 27 210 80 210 80 8210
673300 1023107.5 8120 31.1030292511 -95.439743042 0 -95.2733767414 31.2542438127 1 0.151125342276971 111.210526315789 3 91 55 NA 35 210 80 210 80 8210
673583 1025483 8121 31.3777103424 -95.3895721436 0 -95.4035033885 31.3722033602 1 0.117105263158 NA 3 176 NA NA 29 210 81 210 81 8310
673583 1025488 8121 31.3777103424 -95.3895721436 0 -95.4035033885 31.3722033602 1 0.15881773399 NA 3 92 60 NA 23 210 81 210 81 8310
673583 1025485.5 8121 31.3777103424 -95.3895721436 0 -95.4035033885 31.3722033602 1 0.135971142597458 0 3 122.166666666667 78.3333333333333 NA 48 210 81 210 81 8310
673654 1026154 8122 31.6527404785 -95.3389663696 0 -95.4020070999 31.6308254546 1 0.14358974359 127 3 NA NA NA 40 210 82 210 82 8410
673654 1026155 8122 31.6527404785 -95.3389663696 0 -95.4020070999 31.6308254546 1 0.146748768473 NA 3 168 NA NA 25 210 82 210 82 8410
673654 1026158 8122 31.6527404785 -95.3389663696 0 -95.4020070999 31.6308254546 1 0.128420568548171 41 2.8 127.2 68.3333333333333 NA 35 210 82 210 82 8410
673654 1026154 8123 31.9281196594 -95.2879333496 0 -95.2451574233 31.8562922365 1 0.14358974359 127 3 NA NA NA 40 210 83 210 83 8510
673654 1026155 8123 31.9281196594 -95.2879333496 0 -95.2451574233 31.8562922365 1 0.146748768473 NA 3 168 NA NA 25 210 83 210 83 8510
673654 1026158 8123 31.9281196594 -95.2879333496 0 -95.2451574233 31.8562922365 1 0.128420568548171 41 2.8 127.2 68.3333333333333 NA 35 210 83 210 83 8510
673231 1022470 8124 32.203830719 -95.2364501953 0 -95.2291654567 32.2539231497 1 0.114473684211 NA 3 176 NA NA 16 210 84 210 84 8610
673231 1022471 8124 32.203830719 -95.2364501953 0 -95.2291654567 32.2539231497 1 0.117105263158 NA 3 176 NA NA 14 210 84 210 84 8610
673231 1022479 8124 32.203830719 -95.2364501953 0 -95.2291654567 32.2539231497 1 0.130074552323848 0 2.66666666666667 138 71.4285714285714 NA 70 210 84 210 84 8610
673702 1026580 8125 32.4798812866 -95.1845169067 0 -95.3422041779 32.3479853638 1 0.12960591133 NA 3 168 80 NA 30 210 85 210 85 8710
673702 1026581 8125 32.4798812866 -95.1845169067 0 -95.3422041779 32.3479853638 1 0.109507389163 NA 3 145 65 NA 20 210 85 210 85 8710
673702 1026588.5 8125 32.4798812866 -95.1845169067 0 -95.3422041779 32.3479853638 1 0.12103148728276 0 2.57142857142857 134.833333333333 61.25 NA 50 210 85 210 85 8710
673395 1023899 8126 32.7562599182 -95.1321334839 0 -95.1676620586 32.7591636331 1 0.114975369458 NA 3 145 80 NA 30 210 86 210 86 8810
673395 1023900 8126 32.7562599182 -95.1321334839 0 -95.1676620586 32.7591636331 1 0.10118226601 NA 3 168 55 NA 17 210 86 210 86 8810
673395 1023907.5 8126 32.7562599182 -95.1321334839 0 -95.1676620586 32.7591636331 1 0.124618916854517 0 2.71428571428571 136.75 64 NA 53 210 86 210 86 8810
673177 1021968 8127 33.0329704285 -95.0792770386 0 -95.1924913261 32.8903023041 1 0.13 NA 3 115 80 NA 25 210 87 210 87 8910
673177 1021969 8127 33.0329704285 -95.0792770386 0 -95.1924913261 32.8903023041 1 0.117105263158 NA 3 176 NA NA 20 210 87 210 87 8910
673177 1021975 8127 33.0329704285 -95.0792770386 0 -95.1924913261 32.8903023041 1 0.131049377630545 0 2.72727272727273 141.125 62.5 NA 55 210 87 210 87 8910
673278 1022915 8128 33.3100013733 -95.0259628296 0 -94.9820858499 33.3117431204 1 0.15 NA 2 99 NA NA 49 210 88 210 88 9010
673278 1022916 8128 33.3100013733 -95.0259628296 0 -94.9820858499 33.3117431204 1 0.162774193548 NA 2 NA NA NA 12 210 88 210 88 9010
673278 1022924 8128 33.3100013733 -95.0259628296 0 -94.9820858499 33.3117431204 1 0.162412317286042 0 2 49.125 93 NA 39 210 88 210 88 9010
673190 1022100 8129 33.587348938 -94.9721603394 0 -94.9790578939 33.593513997 1 0.15 NA 1 168 80 NA 37 210 89 210 89 9110
673190 1022102 8129 33.587348938 -94.9721603394 0 -94.9790578939 33.593513997 1 0.145144508671 NA 1 153 55 NA 18 210 89 210 89 9110
673190 1022105.375 8129 33.587348938 -94.9721603394 0 -94.9790578939 33.593513997 1 0.1481109295052 0 2 137 65 NA 45 210 89 210 89 9110
671390 1015505 8130 33.8649902344 -94.9178771973 0 -94.8412815602 33.8917334098 1 0.14587962963 NA 3 99 65 NA 18 210 90 210 90 9210
671390 1015509 8130 33.8649902344 -94.9178771973 0 -94.8412815602 33.8917334098 1 0.150346820809 NA 3 NA NA NA 14 210 90 210 90 9210
671390 1015514.3125 8130 33.8649902344 -94.9178771973 0 -94.8412815602 33.8917334098 1 0.142165847670518 0 2.5 94.75 66.5 NA 68 210 90 210 90 9210
658069 945432 8131 34.1429595947 -94.8631210327 0 -94.1609790987 34.5433026051 1 0.129158878505 127 3 351 NA NA 13 210 91 210 91 9310
658069 945417 8131 34.1429595947 -94.8631210327 0 -94.1609790987 34.5433026051 1 0.129158878505 127 3 351 NA NA 11 210 91 210 91 9310
658069 945425.052631579 8131 34.1429595947 -94.8631210327 0 -94.1609790987 34.5433026051 1 0.11609999651327 74.514705882353 2.42105263157895 386.5 50 NA 76 210 91 210 91 9310
658069 945432 8132 34.4212112427 -94.8078613281 0 -94.1609790987 34.5433026051 1 0.129158878505 127 3 351 NA NA 13 210 92 210 92 9410
658069 945417 8132 34.4212112427 -94.8078613281 0 -94.1609790987 34.5433026051 1 0.129158878505 127 3 351 NA NA 11 210 92 210 92 9410
658069 945425.052631579 8132 34.4212112427 -94.8078613281 0 -94.1609790987 34.5433026051 1 0.11609999651327 74.514705882353 2.42105263157895 386.5 50 NA 76 210 92 210 92 9410
658069 945432 8133 34.6997718811 -94.7520980835 0 -94.1609790987 34.5433026051 1 0.129158878505 127 3 351 NA NA 13 210 93 210 93 9510
658069 945417 8133 34.6997718811 -94.7520980835 0 -94.1609790987 34.5433026051 1 0.129158878505 127 3 351 NA NA 11 210 93 210 93 9510
658069 945425.052631579 8133 34.6997718811 -94.7520980835 0 -94.1609790987 34.5433026051 1 0.11609999651327 74.514705882353 2.42105263157895 386.5 50 NA 76 210 93 210 93 9510
671373 1015278 8134 34.9786186218 -94.6958312988 0 -94.6651641889 35.0049051747 1 0.171759259259 NA 3 259 NA NA 31 210 94 210 94 9610
671373 1015289 8134 34.9786186218 -94.6958312988 0 -94.6651641889 35.0049051747 1 0.145070422535 77 3 290 69 NA 9 210 94 210 94 9610
671373 1015287.94444444 8134 34.9786186218 -94.6958312988 0 -94.6651641889 35.0049051747 1 0.157537812654218 80.6666666666667 2.72222222222222 304.833333333333 NA NA 60 210 94 210 94 9610
671370 1015248 8135 35.2577514648 -94.6390533447 0 -94.5808298232 35.3076609439 1 0.162619047619 NA 3 NA 65 NA 12 210 95 210 95 9710
671370 1015245 8135 35.2577514648 -94.6390533447 0 -94.5808298232 35.3076609439 1 0.161644736842 NA 3 107 NA NA 10 210 95 210 95 9710
671370 1015241.47058824 8135 35.2577514648 -94.6390533447 0 -94.5808298232 35.3076609439 1 0.153700543442132 25 2.4375 90.2857142857143 91.25 NA 78 210 95 210 95 9710
658063 945319 8136 35.5371589661 -94.581741333 0 -93.6083031914 35.7587804663 1 0.140256410256 127 3 457 NA NA 15 210 96 210 96 9810
658063 945320 8136 35.5371589661 -94.581741333 0 -93.6083031914 35.7587804663 1 0.140256410256 127 3 457 NA NA 9 210 96 210 96 9810
658063 945329.5 8136 35.5371589661 -94.581741333 0 -93.6083031914 35.7587804663 1 0.108275897938245 68.8260869565217 2.33333333333333 458.5 55 NA 76 210 96 210 96 9810
658058 945221 8137 35.8168411255 -94.5239105225 0 -94.5121123189 35.842359972 1 0.0791133004926 NA 2 NA NA NA 14 210 97 210 97 9910
658058 945239 8137 35.8168411255 -94.5239105225 0 -94.5121123189 35.842359972 1 0.119704433498 NA 3 320 75 NA 12 210 97 210 97 9910
658058 945231.105263158 8137 35.8168411255 -94.5239105225 0 -94.5121123189 35.842359972 1 0.127653698354297 153 2.73684210526316 332.6875 68.8461538461538 NA 74 210 97 210 97 9910
658057 1161913 8138 36.0967903137 -94.4655380249 0 -94.228165571 36.4314729896 1 0.0948684210526 NA 2 358 NA NA 36 210 98 210 98 10010
658057 1161912 8138 36.0967903137 -94.4655380249 0 -94.228165571 36.4314729896 1 0.06039408867 NA 2 305 NA NA 34 210 98 210 98 10010
658057 1161912.8 8138 36.0967903137 -94.4655380249 0 -94.228165571 36.4314729896 1 0.106738187409353 27 2.4 301.2 79.25 NA 30 210 98 210 98 10010
658057 1161913 8139 36.3770103455 -94.4066162109 0 -94.228165571 36.4314729896 1 0.0948684210526 NA 2 358 NA NA 36 210 99 210 99 10110
658057 1161912 8139 36.3770103455 -94.4066162109 0 -94.228165571 36.4314729896 1 0.06039408867 NA 2 305 NA NA 34 210 99 210 99 10110
658057 1161912.8 8139 36.3770103455 -94.4066162109 0 -94.228165571 36.4314729896 1 0.106738187409353 27 2.4 301.2 79.25 NA 30 210 99 210 99 10110
658057 1161913 8140 36.6574783325 -94.3471603394 0 -94.228165571 36.4314729896 1 0.0948684210526 NA 2 358 NA NA 36 210 100 210 100 10210
658057 1161912 8140 36.6574783325 -94.3471603394 0 -94.228165571 36.4314729896 1 0.06039408867 NA 2 305 NA NA 34 210 100 210 100 10210
658057 1161912.8 8140 36.6574783325 -94.3471603394 0 -94.228165571 36.4314729896 1 0.106738187409353 27 2.4 301.2 79.25 NA 30 210 100 210 100 10210
812443 1317656 8141 36.9382019043 -94.2871398926 0 -94.3924214375 36.979459883 1 0.0738157894737 58 2 351 NA NA 24 210 101 210 101 10310
812443 1317657 8141 36.9382019043 -94.2871398926 0 -94.3924214375 36.979459883 1 0.0690640394089 NA 2 336 NA NA 22 210 101 210 101 10310
812443 1317683.33333333 8141 36.9382019043 -94.2871398926 0 -94.3924214375 36.979459883 1 0.089281969291037 53 2.33333333333333 284.833333333333 68.2 NA 54 210 101 210 101 10310
663278 1162869 8142 37.2191696167 -94.2265472412 0 -94.1147447533 37.3486578908 1 0.105197368421 69 3 NA 97 NA 36 210 102 210 102 10410
663278 1162871 8142 37.2191696167 -94.2265472412 0 -94.1147447533 37.3486578908 1 0.119950738916 NA 3 323 108 NA 33 210 102 210 102 10410
663278 1162880.5 8142 37.2191696167 -94.2265472412 0 -94.1147447533 37.3486578908 1 0.10436247895081 163 2.33333333333333 388.666666666667 67 NA 31 210 102 210 102 10410
663281 1316880 8143 37.5003814697 -94.1653823853 0 -94.0573301387 37.816731532 1 0.160428571429 NA 3 305 103 NA 36 210 103 210 103 10510
663281 1316882 8143 37.5003814697 -94.1653823853 0 -94.0573301387 37.816731532 1 0.155463917526 97 3 305 72 NA 26 210 103 210 103 10510
663281 1316891.2 8143 37.5003814697 -94.1653823853 0 -94.0573301387 37.816731532 1 0.148409186404737 77.8235294117647 2.6 268.4 99.5 NA 38 210 103 210 103 10510
663281 1316880 8144 37.7818183899 -94.1036376953 0 -94.0573301387 37.816731532 1 0.160428571429 NA 3 305 103 NA 36 210 104 210 104 10610
663281 1316882 8144 37.7818183899 -94.1036376953 0 -94.0573301387 37.816731532 1 0.155463917526 97 3 305 72 NA 26 210 104 210 104 10610
663281 1316891.2 8144 37.7818183899 -94.1036376953 0 -94.0573301387 37.816731532 1 0.148409186404737 77.8235294117647 2.6 268.4 99.5 NA 38 210 104 210 104 10610
663281 1316880 8145 38.0634918213 -94.0412979126 0 -94.0573301387 37.816731532 1 0.160428571429 NA 3 305 103 NA 36 210 105 210 105 10710
663281 1316882 8145 38.0634918213 -94.0412979126 0 -94.0573301387 37.816731532 1 0.155463917526 97 3 305 72 NA 26 210 105 210 105 10710
663281 1316891.2 8145 38.0634918213 -94.0412979126 0 -94.0573301387 37.816731532 1 0.148409186404737 77.8235294117647 2.6 268.4 99.5 NA 38 210 105 210 105 10710
663284 1156250 8146 38.3453788757 -93.9783630371 0 -94.0025633294 38.3494852035 1 0.160131578947 NA 2 336 102 NA 35 210 106 210 106 10810
663284 1156261 8146 38.3453788757 -93.9783630371 0 -94.0025633294 38.3494852035 1 0.174242424242 NA 3 290 86 NA 27 210 106 210 106 10810
663284 1156277.375 8146 38.3453788757 -93.9783630371 0 -94.0025633294 38.3494852035 1 0.177996044803342 85 2.5 275.5 88.8571428571429 NA 38 210 106 210 106 10810
663284 1156250 8147 38.6274795532 -93.9148178101 0 -93.9826123166 38.6838542979 1 0.160131578947 NA 2 336 102 NA 35 210 107 210 107 10910
663284 1156261 8147 38.6274795532 -93.9148178101 0 -93.9826123166 38.6838542979 1 0.174242424242 NA 3 290 86 NA 27 210 107 210 107 10910
663284 1156277.375 8147 38.6274795532 -93.9148178101 0 -93.9826123166 38.6838542979 1 0.177996044803342 85 2.5 275.5 88.8571428571429 NA 38 210 107 210 107 10910
663286 1162845 8148 38.9098091125 -93.8506469727 0 -93.4626220495 39.0013997846 1 0.195526315789 NA 3 319 114 NA 19 210 108 210 108 11010
663286 1162825 8148 38.9098091125 -93.8506469727 0 -93.4626220495 39.0013997846 1 0.196184210526 NA 3 236 116 NA 16 210 108 210 108 11010
663286 1162850.25 8148 38.9098091125 -93.8506469727 0 -93.4626220495 39.0013997846 1 0.186268301976686 0 2.75 263.666666666667 104.909090909091 NA 65 210 108 210 108 11010
663223 1317209 8149 39.1923217773 -93.7858734131 0 -94.0673240733 39.3355465889 1 0.22 NA 3 358 126 NA 33 210 109 210 109 11110
663223 1317210 8149 39.1923217773 -93.7858734131 0 -94.0673240733 39.3355465889 1 0.173387978142 NA 1 198 100 NA 27 210 109 210 109 11110
663223 1317215 8149 39.1923217773 -93.7858734131 0 -94.0673240733 39.3355465889 1 0.138601973684039 69 2.71428571428571 266.833333333333 95.2857142857143 NA 40 210 109 210 109 11110
663229 1158734 8150 39.4750404358 -93.7204437256 0 -93.6861250046 39.4209141523 1 0.172786885246 NA 3 290 98 NA 28 210 110 210 110 11210
663229 1158732 8150 39.4750404358 -93.7204437256 0 -93.6861250046 39.4209141523 1 0.154868421053 NA 3 290 89 NA 22 210 110 210 110 11210
663229 1158738.90909091 8150 39.4750404358 -93.7204437256 0 -93.6861250046 39.4209141523 1 0.1616294948307 0 2.63636363636364 289.727272727273 91.8181818181818 NA 50 210 110 210 110 11210
663237 1162783 8151 39.7579498291 -93.6543807983 0 -93.0898397283 39.6712935522 1 0.113026315789 NA 2 168 96 NA 20 210 111 210 111 11310
663237 1162784 8151 39.7579498291 -93.6543807983 0 -93.0898397283 39.6712935522 1 0.220855263158 NA 3 213 100 NA 15 210 111 210 111 11310
663237 1149110.21428571 8151 39.7579498291 -93.6543807983 0 -93.0898397283 39.6712935522 1 0.176047075839839 0 2.46153846153846 235.230769230769 98.2307692307692 NA 65 210 111 210 111 11310
667220 991523 8152 40.0410385132 -93.5876617432 0 -93.6761730765 40.2914702841 1 0.197105263158 NA 3 290 136 NA 19 210 112 210 112 11410
667220 991525 8152 40.0410385132 -93.5876617432 0 -93.6761730765 40.2914702841 1 0.22 NA 3 290 153 NA 10 210 112 210 112 11410
667220 1100278.84210526 8152 40.0410385132 -93.5876617432 0 -93.6761730765 40.2914702841 1 0.188821048501687 0 2.82352941176471 267.666666666667 139 NA 71 210 112 210 112 11410
663226 1175171 8153 40.3243217468 -93.5202713013 0 -93.4716982434 40.303858962 1 0.139453551913 NA 2 297 72 NA 37 210 113 210 113 11510
663226 1175174 8153 40.3243217468 -93.5202713013 0 -93.4716982434 40.303858962 1 0.17354679803 NA 2 328 86 NA 17 210 113 210 113 11510
663226 1175180 8153 40.3243217468 -93.5202713013 0 -93.4716982434 40.303858962 1 0.178113034513087 0 2.42857142857143 294.285714285714 98.4285714285714 NA 46 210 113 210 113 11510
667214 991417 8154 40.6077613831 -93.4522171021 0 -93.1524253349 40.686378982 1 0.161966292135 NA 2 290 113 NA 25 210 114 210 114 11610
667214 991427 8154 40.6077613831 -93.4522171021 0 -93.1524253349 40.686378982 1 0.153529411765 NA 1 328 72 NA 17 210 114 210 114 11610
667214 1092341.30769231 8154 40.6077613831 -93.4522171021 0 -93.1524253349 40.686378982 1 0.175775695055328 0 2 302 101.333333333333 NA 58 210 114 210 114 11610
663230 1175199 8155 40.891368866 -93.3834762573 0 -93.3628466084 40.9243801762 1 0.173421052632 NA 2 305 NA NA 22 210 115 210 115 11710
663230 1175194 8155 40.891368866 -93.3834762573 0 -93.3628466084 40.9243801762 1 0.147894736842 NA 2 320 59 NA 18 210 115 210 115 11710
663230 1175205.5 8155 40.891368866 -93.3834762573 0 -93.3628466084 40.9243801762 1 0.173045979801867 112 2.41666666666667 294.75 85.9090909090909 NA 60 210 115 210 115 11710
667215 991447 8156 41.1751403809 -93.3140411377 0 -93.1548801363 41.1932416294 1 0.196120218579 NA 2 320 107 NA 13 210 116 210 116 11810
667215 991431 8156 41.1751403809 -93.3140411377 0 -93.1548801363 41.1932416294 1 0.145652173913 77 2 290 NA NA 8 210 116 210 116 11810
667215 1113871.84210526 8156 41.1751403809 -93.3140411377 0 -93.1548801363 41.1932416294 1 0.167618042790526 77 2.11764705882353 302.705882352941 113.333333333333 NA 79 210 116 210 116 11810
667220 991523 8157 41.4590492249 -93.2439117432 0 -93.5824803126 41.374804039 1 0.197105263158 NA 3 290 136 NA 19 210 117 210 117 11910
667220 991525 8157 41.4590492249 -93.2439117432 0 -93.5824803126 41.374804039 1 0.22 NA 3 290 153 NA 10 210 117 210 117 11910
667220 1100278.84210526 8157 41.4590492249 -93.2439117432 0 -93.5824803126 41.374804039 1 0.188821048501687 0 2.82352941176471 267.666666666667 139 NA 71 210 117 210 117 11910
667194 991112 8158 41.7431106567 -93.1730575562 0 -93.1430039878 41.756609907 1 0.193947368421 NA 3 320 149 NA 12 210 118 210 118 12010
667194 991113 8158 41.7431106567 -93.1730575562 0 -93.1430039878 41.756609907 1 0.193947368421 NA 3 320 140 NA 11 210 118 210 118 12010
667194 1085302.27777778 8158 41.7431106567 -93.1730575562 0 -93.1430039878 41.756609907 1 0.189900108878797 0 2.83333333333333 296.333333333333 142.466666666667 NA 77 210 118 210 118 12010
667203 991257 8159 42.0273208618 -93.1014785767 0 -92.8366417312 41.8577655924 1 0.199473684211 NA 3 244 167 NA 27 210 119 210 119 12110
667203 991243 8159 42.0273208618 -93.1014785767 0 -92.8366417312 41.8577655924 1 0.199473684211 NA 3 244 158 NA 16 210 119 210 119 12110
667203 1081791.31578947 8159 42.0273208618 -93.1014785767 0 -92.8366417312 41.8577655924 1 0.196505826115842 0 2.78947368421053 302.578947368421 139.944444444444 NA 57 210 119 210 119 12110
667203 991257 8160 42.3116607666 -93.0291671753 0 -92.7543212902 42.2994978896 1 0.199473684211 NA 3 244 167 NA 27 210 120 210 120 12210
667203 991243 8160 42.3116607666 -93.0291671753 0 -92.7543212902 42.2994978896 1 0.199473684211 NA 3 244 158 NA 16 210 120 210 120 12210
667203 1081791.31578947 8160 42.3116607666 -93.0291671753 0 -92.7543212902 42.2994978896 1 0.196505826115842 0 2.78947368421053 302.578947368421 139.944444444444 NA 57 210 120 210 120 12210
667220 991523 8161 42.596118927 -92.9561080933 0 -92.9519090859 42.5456782931 1 0.197105263158 NA 3 290 136 NA 19 210 121 210 121 12310
667220 991525 8161 42.596118927 -92.9561080933 0 -92.9519090859 42.5456782931 1 0.22 NA 3 290 153 NA 10 210 121 210 121 12310
667220 1100278.84210526 8161 42.596118927 -92.9561080933 0 -92.9519090859 42.5456782931 1 0.188821048501687 0 2.82352941176471 267.666666666667 139 NA 71 210 121 210 121 12310
667261 1197851 8162 42.8806991577 -92.8822937012 0 -92.8971762198 42.8864676966 1 0.178181818182 76 3 412 117 NA 20 210 122 210 122 12410
667261 1197849 8162 42.8806991577 -92.8822937012 0 -92.8971762198 42.8864676966 1 0.187321428571 NA 3 320 154 NA 11 210 122 210 122 12410
667261 1170426.73333333 8162 42.8806991577 -92.8822937012 0 -92.8971762198 42.8864676966 1 0.172797857710435 60.25 2.6 353 135.923076923077 NA 69 210 122 210 122 12410
667204 991274 8163 43.1653900146 -92.8077011108 0 -92.9886268435 43.2470574602 1 0.191081081081 NA 3 359 160 NA 21 210 123 210 123 12510
667204 991262 8163 43.1653900146 -92.8077011108 0 -92.9886268435 43.2470574602 1 0.196625766871 NA 3 397 168 NA 18 210 123 210 123 12510
667204 1087532.75 8163 43.1653900146 -92.8077011108 0 -92.9886268435 43.2470574602 1 0.191739446924115 0 2.9375 306.125 151.875 NA 61 210 123 210 123 12510
667204 991274 8164 43.4501800537 -92.7323303223 0 -92.7385725851 43.4484781482 1 0.191081081081 NA 3 359 160 NA 21 210 124 210 124 12610
667204 991262 8164 43.4501800537 -92.7323303223 0 -92.7385725851 43.4484781482 1 0.196625766871 NA 3 397 168 NA 18 210 124 210 124 12610
667204 1087532.75 8164 43.4501800537 -92.7323303223 0 -92.7385725851 43.4484781482 1 0.191739446924115 0 2.9375 306.125 151.875 NA 61 210 124 210 124 12610
669304 1003441 8165 43.735080719 -92.6561584473 0 -92.7020189509 43.7002469118 1 0.185476190476 NA 3 359 153 NA 32 210 125 210 125 12710
669304 1003437 8165 43.735080719 -92.6561584473 0 -92.7020189509 43.7002469118 1 0.183157894737 NA 3 359 145 NA 28 210 125 210 125 12710
669304 1003439.75 8165 43.735080719 -92.6561584473 0 -92.7020189509 43.7002469118 1 0.18935272361575 0 2.75 347.25 136.75 NA 40 210 125 210 125 12710
669309 1003495 8166 44.0200614929 -92.5791931152 0 -92.6030757827 44.0359631441 1 0.214342105263 NA 3 NA 136 NA 38 210 126 210 126 12810
669309 1003488 8166 44.0200614929 -92.5791931152 0 -92.6030757827 44.0359631441 1 0.207039473684 NA 2 332 NA NA 24 210 126 210 126 12810
669309 1003491.5 8166 44.0200614929 -92.5791931152 0 -92.6030757827 44.0359631441 1 0.209457571796947 93.6666666666667 3 308.333333333333 128.625 NA 38 210 126 210 126 12810
669314 1003537 8167 44.3051185608 -92.5013885498 0 -92.4223303669 44.3603225516 1 0.212266009852 NA 3 260 116 NA 57 210 127 210 127 12910
669314 1003538 8167 44.3051185608 -92.5013885498 0 -92.4223303669 44.3603225516 1 0.212631578947 NA 3 260 110 NA 30 210 127 210 127 12910
669314 1003540 8167 44.3051185608 -92.5013885498 0 -92.4223303669 44.3603225516 1 0.212176113360231 0 3 260 123.666666666667 NA 13 210 127 210 127 12910
676250 1038005 8168 44.590259552 -92.4227600098 0 -92.3867120732 44.6475284235 1 0.212631578947 NA 3 260 110 NA 26 210 128 210 128 13010
676250 1038008 8168 44.590259552 -92.4227600098 0 -92.3867120732 44.6475284235 1 0.187912087912 77 3 305 NA NA 12 210 128 210 128 13010
676250 1038009 8168 44.590259552 -92.4227600098 0 -92.3867120732 44.6475284235 1 0.164857870741468 86.5744680851064 2.375 306 90.6666666666667 NA 62 210 128 210 128 13010
676248 1037992 8169 44.8754692078 -92.3432769775 0 -92.4476146329 44.8327211685 1 0.192763157895 NA 3 NA 95 NA 20 210 129 210 129 13110
676248 1037979 8169 44.8754692078 -92.3432769775 0 -92.4476146329 44.8327211685 1 0.151052631579 NA 3 NA 90 NA 14 210 129 210 129 13110
676248 1037984.92307692 8169 44.8754692078 -92.3432769775 0 -92.4476146329 44.8327211685 1 0.175998637119712 77 2.76923076923077 366.625 96.3 NA 66 210 129 210 129 13110
676217 1037538 8170 45.1607398987 -92.2629470825 0 -92.3521645215 45.0329949267 1 0.142549800797 NA 3 416 90 NA 14 210 130 210 130 13210
676217 1037540 8170 45.1607398987 -92.2629470825 0 -92.3521645215 45.0329949267 1 0.128421052632 NA 3 419 80 NA 13 210 130 210 130 13210
676217 1037546.93333333 8170 45.1607398987 -92.2629470825 0 -92.3521645215 45.0329949267 1 0.145716802605318 77 2.66666666666667 400.928571428571 86.6666666666667 NA 73 210 130 210 130 13210
676228 1037717 8171 45.4460601807 -92.1817474365 0 -92.1670684895 45.4701309596 1 0.200197368421 NA 3 419 90 NA 25 210 131 210 131 13310
676228 1037705 8171 45.4460601807 -92.1817474365 0 -92.1670684895 45.4701309596 1 0.176447368421 NA 3 NA 70 NA 17 210 131 210 131 13310
676228 1037712.15384615 8171 45.4460601807 -92.1817474365 0 -92.1670684895 45.4701309596 1 0.178694782437686 0 2.53846153846154 385.461538461538 92 NA 58 210 131 210 131 13310
676216 1037517 8172 45.7314186096 -92.099647522 0 -92.150840577 45.5865866946 1 0.109064039409 NA 3 419 70 NA 21 210 132 210 132 13410
676216 1037519 8172 45.7314186096 -92.099647522 0 -92.150840577 45.5865866946 1 0.142549800797 NA 3 416 85 NA 15 210 132 210 132 13410
676216 1037527.94736842 8172 45.7314186096 -92.099647522 0 -92.150840577 45.5865866946 1 0.13776747854488 0 2.57894736842105 408.764705882353 82.0833333333333 NA 64 210 132 210 132 13410
676209 1037437 8173 46.0168304443 -92.0166473389 0 -91.6736553704 46.2877262444 1 0.0397368421053 NA 2 401 NA NA 14 210 133 210 133 13510
676209 1037425 8173 46.0168304443 -92.0166473389 0 -91.6736553704 46.2877262444 1 0.0397368421053 NA 2 401 NA NA 12 210 133 210 133 13510
676209 1037432.13333333 8173 46.0168304443 -92.0166473389 0 -91.6736553704 46.2877262444 1 0.156451813655755 0 1.86666666666667 349.384615384615 50 NA 74 210 133 210 133 13510
676234 1037782 8174 46.3022689819 -91.9327316284 0 -92.2749961796 46.278268242 1 0.0711842105263 NA 3 NA NA NA 53 210 134 210 134 13610
676234 1037787 8174 46.3022689819 -91.9327316284 0 -92.2749961796 46.278268242 1 0.108552631579 NA 3 323 80 NA 24 210 134 210 134 13610
676234 1037783.8 8174 46.3022689819 -91.9327316284 0 -92.2749961796 46.278268242 1 0.211813501144209 0 2.2 331 75 NA 23 210 134 210 134 13610
676206 1037391 8175 46.5877304077 -91.8478927612 0 -91.7077590935 46.7355934919 1 0.125263157895 NA 3 290 NA NA 19 210 135 210 135 13710
676206 1037394 8175 46.5877304077 -91.8478927612 0 -91.7077590935 46.7355934919 1 0.118684210526 NA 2 275 NA NA 17 210 135 210 135 13710
676206 1037396.77777778 8175 46.5877304077 -91.8478927612 0 -91.7077590935 46.7355934919 1 0.1359468984965 36 2.625 318.375 91.6666666666667 NA 64 210 135 210 135 13710
669347 1003913 8177 47.1586799622 -91.6753311157 0 -91.2970713521 47.4122820343 1 0.0794736842105 NA 3 NA NA NA 35 210 137 210 137 13910
669347 1003902 8177 47.1586799622 -91.6753311157 0 -91.2970713521 47.4122820343 1 0.0954605263158 NA 3 NA NA NA 13 210 137 210 137 13910
